State,RegionName,2000q1,2000q2,2000q3,2000q4,2001q1,2001q2,2001q3,2001q4,2002q1,2002q2,2002q3,2002q4,2003q1,2003q2,2003q3,2003q4,2004q1,2004q2,2004q3,2004q4,2005q1,2005q2,2005q3,2005q4,2006q1,2006q2,2006q3,2006q4,2007q1,2007q2,2007q3,2007q4,2008q1,2008q2,2008q3,2008q4,2009q1,2009q2,2009q3,2009q4,2010q1,2010q2,2010q3,2010q4,2011q1,2011q2,2011q3,2011q4,2012q1,2012q2,2012q3,2012q4,2013q1,2013q2,2013q3,2013q4,2014q1,2014q2,2014q3,2014q4,2015q1,2015q2,2015q3,2015q4,2016q1,2016q2,2016q3,Price_Ratio
Pennsylvania,Erie,59266.666666666664,60066.666666666664,58733.333333333336,58100.0,58233.333333333336,59366.666666666664,61166.666666666664,61900.0,62866.666666666664,63900.0,65133.333333333336,66033.33333333333,66133.33333333333,66166.66666666667,66966.66666666667,67833.33333333333,68900.0,69266.66666666667,70066.66666666667,70666.66666666667,70933.33333333333,72366.66666666667,73200.0,74500.0,75600.0,76300.0,76200.0,75866.66666666667,75566.66666666667,76400.0,76966.66666666667,77066.66666666667,76333.33333333333,75300.0,74200.0,74066.66666666667,73233.33333333333,73066.66666666667,73566.66666666667,73600.0,75833.33333333333,76233.33333333333,76966.66666666667,77233.33333333333,77466.66666666667,76466.66666666667,75833.33333333333,75833.33333333333,75366.66666666667,76000.0,76233.33333333333,76466.66666666667,76133.33333333333,76100.0,77000.0,77233.33333333333,77066.66666666667,77566.66666666667,76400.0,75966.66666666667,75900.0,75500.0,75833.33333333333,75766.66666666667,76433.33333333333,77600.0,78000.0,1.0305656934306568
Wisconsin,Green Bay,81600.0,85800.0,90933.33333333333,95133.33333333333,97100.0,98933.33333333333,100266.66666666667,101966.66666666667,104033.33333333333,105733.33333333333,106233.33333333333,107100.0,108733.33333333333,110500.0,113266.66666666667,113766.66666666667,112300.0,112566.66666666667,112833.33333333333,114766.66666666667,118733.33333333333,119600.0,119433.33333333333,119800.0,120533.33333333333,120933.33333333333,121300.0,120800.0,119600.0,120133.33333333333,120366.66666666667,118966.66666666667,118866.66666666667,117966.66666666667,117733.33333333333,117800.0,115400.0,114300.0,114300.0,114200.0,117000.0,115466.66666666667,114900.0,114600.0,111466.66666666667,110933.33333333333,109133.33333333333,109766.66666666667,109700.0,111200.0,110633.33333333333,109533.33333333333,109666.66666666667,109400.0,110200.0,110966.66666666667,111566.66666666667,112400.0,112700.0,112533.33333333333,113700.0,114866.66666666667,117566.66666666667,119066.66666666667,121266.66666666667,122566.66666666667,123750.0,1.0320793234179062
California,Merced,111533.33333333333,117033.33333333333,119166.66666666667,121333.33333333333,123966.66666666667,128300.0,133566.66666666666,137400.0,141600.0,148066.66666666666,158000.0,167400.0,175866.66666666666,184100.0,191166.66666666666,198700.0,207533.33333333334,217633.33333333334,233133.33333333334,250666.66666666666,268666.6666666667,292200.0,318133.3333333333,334300.0,341733.3333333333,338966.6666666667,334433.3333333333,311000.0,288466.6666666667,274000.0,255200.0,240800.0,236333.33333333334,207100.0,178133.33333333334,174300.0,161833.33333333334,147066.66666666666,135800.0,125533.33333333333,116200.0,119566.66666666667,119033.33333333333,114866.66666666667,112466.66666666667,115500.0,115100.0,112266.66666666667,111000.0,111466.66666666667,115133.33333333333,118800.0,128666.66666666667,133500.0,143200.0,150133.33333333334,155000.0,158566.66666666666,165133.33333333334,169966.66666666666,171133.33333333334,171966.66666666666,175766.66666666666,179633.33333333334,181866.66666666666,185566.66666666666,189350.0,1.408204895738894
New York,Albany,91566.66666666667,92100.0,91233.33333333333,91566.66666666667,92633.33333333333,94733.33333333333,97266.66666666667,99000.0,99433.33333333333,101233.33333333333,106933.33333333333,112033.33333333333,114600.0,116666.66666666667,117266.66666666667,120600.0,125866.66666666667,130700.0,135166.66666666666,139466.66666666666,142766.66666666666,146833.33333333334,153266.66666666666,159100.0,163766.66666666666,167066.66666666666,167866.66666666666,166566.66666666666,168366.66666666666,171733.33333333334,174666.66666666666,176100.0,174933.33333333334,173333.33333333334,170900.0,170966.66666666666,171966.66666666666,169900.0,169733.33333333334,171500.0,170333.33333333334,170266.66666666666,170933.33333333334,166166.66666666666,166366.66666666666,166033.33333333334,163533.33333333334,162200.0,160833.33333333334,162433.33333333334,162200.0,163633.33333333334,162533.33333333334,161566.66666666666,163033.33333333334,164433.33333333334,164733.33333333334,164266.66666666666,162100.0,159700.0,159433.33333333334,159066.66666666666,159500.0,159533.33333333334,159166.66666666666,158800.0,159000.0,1.0202079654698843
Pennsylvania,West Chester,207566.66666666666,210133.33333333334,215033.33333333334,219733.33333333334,225433.33333333334,230566.66666666666,234066.66666666666,237600.0,242366.66666666666,248433.33333333334,255933.33333333334,264300.0,270600.0,277266.6666666667,284066.6666666667,292866.6666666667,301966.6666666667,311900.0,320400.0,326366.6666666667,333600.0,341933.3333333333,351066.6666666667,361400.0,367800.0,370333.3333333333,370933.3333333333,367733.3333333333,366133.3333333333,366000.0,363400.0,363966.6666666667,359533.3333333333,356133.3333333333,355466.6666666667,354966.6666666667,351433.3333333333,346466.6666666667,343600.0,342766.6666666667,344366.6666666667,344100.0,341466.6666666667,338866.6666666667,338300.0,333466.6666666667,330166.6666666667,325366.6666666667,326800.0,327866.6666666667,328933.3333333333,327100.0,326300.0,332866.6666666667,335366.6666666667,342166.6666666667,346833.3333333333,351433.3333333333,353600.0,353533.3333333333,354033.3333333333,361400.0,368400.0,370600.0,372666.6666666667,371300.0,374600.0,1.0279007119492014
Georgia,Albany,73766.66666666667,75133.33333333333,78300.0,78766.66666666667,79800.0,80900.0,79266.66666666667,79200.0,79366.66666666667,79166.66666666667,79066.66666666667,80400.0,81366.66666666667,83000.0,84233.33333333333,83066.66666666667,83466.66666666667,84966.66666666667,86633.33333333333,89400.0,92200.0,92666.66666666667,93800.0,95300.0,95200.0,96133.33333333333,98666.66666666667,101300.0,104000.0,106333.33333333333,106733.33333333333,107366.66666666667,105433.33333333333,104133.33333333333,103200.0,100500.0,100533.33333333333,101066.66666666667,100600.0,101400.0,103000.0,101066.66666666667,99966.66666666667,98833.33333333333,95966.66666666667,94700.0,92433.33333333333,88300.0,86566.66666666667,85533.33333333333,85533.33333333333,85566.66666666667,85066.66666666667,85666.66666666667,84433.33333333333,84266.66666666667,83133.33333333333,83900.0,85300.0,85033.33333333333,85166.66666666667,83333.33333333333,82300.0,83500.0,84233.33333333333,83400.0,83150.0,1.030343007915567
Kansas,Lawrence,129933.33333333333,132166.66666666666,134800.0,137266.66666666666,139200.0,141133.33333333334,142066.66666666666,143133.33333333334,144600.0,145400.0,144866.66666666666,145366.66666666666,146700.0,148533.33333333334,151466.66666666666,154466.66666666666,156666.66666666666,158766.66666666666,160200.0,162000.0,163400.0,166166.66666666666,168200.0,171066.66666666666,173200.0,173633.33333333334,175800.0,175066.66666666666,178466.66666666666,177466.66666666666,176800.0,176666.66666666666,178000.0,179233.33333333334,180233.33333333334,183033.33333333334,186633.33333333334,187866.66666666666,186133.33333333334,182633.33333333334,167800.0,166066.66666666666,165100.0,163433.33333333334,164466.66666666666,162833.33333333334,161066.66666666666,160166.66666666666,160233.33333333334,159600.0,158333.33333333334,158033.33333333334,158700.0,158433.33333333334,159400.0,159833.33333333334,161600.0,161033.33333333334,160566.66666666666,159600.0,160300.0,160300.0,161433.33333333334,162966.66666666666,164466.66666666666,165733.33333333334,166900.0,0.9540454222853089
California,Santa Cruz,363933.3333333333,386733.3333333333,407166.6666666667,431466.6666666667,443233.3333333333,463666.6666666667,473200.0,474700.0,480733.3333333333,498266.6666666667,520300.0,532500.0,540566.6666666666,544266.6666666666,547833.3333333334,568800.0,592766.6666666666,620366.6666666666,643266.6666666666,686233.3333333334,719200.0,742866.6666666666,761500.0,767966.6666666666,778266.6666666666,767266.6666666666,757800.0,746266.6666666666,744700.0,746566.6666666666,730333.3333333334,706266.6666666666,677966.6666666666,634433.3333333334,608033.3333333334,585600.0,596966.6666666666,607100.0,602633.3333333334,593100.0,560366.6666666666,559366.6666666666,562300.0,560866.6666666666,544200.0,537000.0,554000.0,556666.6666666666,551166.6666666666,548800.0,551866.6666666666,563700.0,593366.6666666666,614966.6666666666,628366.6666666666,648800.0,667933.3333333334,685866.6666666666,697033.3333333334,725266.6666666666,745533.3333333334,746700.0,750066.6666666666,756266.6666666666,775966.6666666666,796000.0,794800.0,1.0450227859221435
Indiana,South Bend,58766.666666666664,58733.333333333336,59733.333333333336,62466.666666666664,65233.333333333336,68433.33333333333,69500.0,70866.66666666667,71433.33333333333,70733.33333333333,69466.66666666667,69300.0,70866.66666666667,70800.0,70266.66666666667,71433.33333333333,74733.33333333333,78266.66666666667,82166.66666666667,81433.33333333333,78600.0,78500.0,78833.33333333333,80633.33333333333,80200.0,76233.33333333333,77166.66666666667,77066.66666666667,73033.33333333333,71266.66666666667,70600.0,70866.66666666667,72433.33333333333,78100.0,78833.33333333333,74100.0,70833.33333333333,66766.66666666667,63300.0,62233.333333333336,62433.333333333336,62000.0,62500.0,65066.666666666664,63966.666666666664,62033.333333333336,61066.666666666664,59166.666666666664,62600.0,63033.333333333336,61766.666666666664,60300.0,61300.0,61666.666666666664,61200.0,60400.0,61300.0,63866.666666666664,63800.0,62266.666666666664,63166.666666666664,63966.666666666664,67133.33333333333,74366.66666666667,67500.0,62566.666666666664,61050.0,1.1697453819271093
Maryland,Annapolis,178933.33333333334,183300.0,189100.0,194633.33333333334,202666.66666666666,208700.0,215433.33333333334,221733.33333333334,229333.33333333334,235966.66666666666,243933.33333333334,255300.0,266966.6666666667,278800.0,292666.6666666667,304200.0,315900.0,331033.3333333333,349300.0,366000.0,380133.3333333333,393633.3333333333,409200.0,426366.6666666667,438266.6666666667,444700.0,446233.3333333333,443633.3333333333,438000.0,433733.3333333333,426733.3333333333,421400.0,414900.0,409433.3333333333,399900.0,387100.0,373800.0,365733.3333333333,360800.0,360066.6666666667,367000.0,369566.6666666667,365933.3333333333,362966.6666666667,361433.3333333333,361200.0,363433.3333333333,358200.0,359000.0,360666.6666666667,364433.3333333333,370033.3333333333,371000.0,368800.0,371133.3333333333,376400.0,380800.0,383900.0,385566.6666666667,388033.3333333333,388933.3333333333,388766.6666666667,386666.6666666667,388000.0,385333.3333333333,387000.0,391000.0,1.1194859642726942
Colorado,Greeley,131166.66666666666,132566.66666666666,135533.33333333334,138166.66666666666,141033.33333333334,143466.66666666666,145833.33333333334,147200.0,148466.66666666666,150366.66666666666,151866.66666666666,153200.0,153833.33333333334,153800.0,153433.33333333334,154000.0,155533.33333333334,157333.33333333334,158700.0,160333.33333333334,162033.33333333334,162666.66666666666,162600.0,162700.0,161933.33333333334,162133.33333333334,161666.66666666666,160766.66666666666,159933.33333333334,158666.66666666666,156866.66666666666,155033.33333333334,151500.0,148066.66666666666,146400.0,143300.0,141800.0,139733.33333333334,136566.66666666666,135800.0,136633.33333333334,137766.66666666666,138100.0,137033.33333333334,134466.66666666666,132166.66666666666,133933.33333333334,135400.0,135833.33333333334,137566.66666666666,138566.66666666666,140500.0,144333.33333333334,148466.66666666666,152133.33333333334,155600.0,159666.66666666666,164766.66666666666,170233.33333333334,176433.33333333334,182000.0,187466.66666666666,192800.0,198966.66666666666,202300.0,207600.0,213000.0,1.0596374045801524
Indiana,Muncie,76600.0,77400.0,78100.0,78333.33333333333,80600.0,83733.33333333333,83933.33333333333,82900.0,83233.33333333333,84666.66666666667,86033.33333333333,86233.33333333333,86433.33333333333,87566.66666666667,87433.33333333333,88633.33333333333,89266.66666666667,90166.66666666667,92133.33333333333,95566.66666666667,96200.0,95800.0,95300.0,95066.66666666667,94566.66666666667,90066.66666666667,91800.0,90300.0,84300.0,81100.0,79700.0,79300.0,79833.33333333333,80700.0,79133.33333333333,77900.0,77500.0,77166.66666666667,76300.0,75033.33333333333,76966.66666666667,76866.66666666667,76666.66666666667,76733.33333333333,75700.0,75466.66666666667,73666.66666666667,71766.66666666667,70033.33333333333,68833.33333333333,66966.66666666667,67300.0,68300.0,71100.0,73866.66666666667,74333.33333333333,75400.0,76833.33333333333,77033.33333333333,77033.33333333333,77033.33333333333,76433.33333333333,75600.0,74466.66666666667,73600.0,72666.66666666667,72450.0,1.0457883369330452
Georgia,Valdosta,92433.33333333333,91600.0,90433.33333333333,88833.33333333333,89800.0,93666.66666666667,95166.66666666667,95800.0,97133.33333333333,98366.66666666667,101533.33333333333,103166.66666666667,106833.33333333333,110000.0,110366.66666666667,113833.33333333333,113600.0,114933.33333333333,116066.66666666667,117833.33333333333,119633.33333333333,120100.0,121900.0,125733.33333333333,126966.66666666667,128300.0,130900.0,131766.66666666666,133933.33333333334,136033.33333333334,137900.0,142333.33333333334,146600.0,146766.66666666666,148766.66666666666,140533.33333333334,135000.0,134566.66666666666,132533.33333333334,131966.66666666666,132033.33333333334,129633.33333333333,126300.0,125733.33333333333,124266.66666666667,123800.0,122633.33333333333,120700.0,119866.66666666667,118466.66666666667,119000.0,121200.0,122033.33333333333,120666.66666666667,118200.0,116433.33333333333,114500.0,114700.0,115166.66666666667,116366.66666666667,116133.33333333333,115966.66666666667,116533.33333333333,116266.66666666667,116366.66666666667,116333.33333333333,116200.0,1.0906613822145157
Michigan,Kalamazoo,66366.66666666667,67600.0,67166.66666666667,67833.33333333333,69400.0,71166.66666666667,73000.0,70800.0,71100.0,73266.66666666667,77300.0,87566.66666666667,90833.33333333333,91100.0,92100.0,94000.0,96500.0,98133.33333333333,99000.0,99166.66666666667,100366.66666666667,101233.33333333333,100200.0,100233.33333333333,101733.33333333333,101300.0,100233.33333333333,98466.66666666667,98566.66666666667,97933.33333333333,97400.0,96866.66666666667,93933.33333333333,91200.0,90466.66666666667,89500.0,87500.0,86233.33333333333,84600.0,82700.0,79533.33333333333,80266.66666666667,79766.66666666667,77933.33333333333,76333.33333333333,75100.0,73333.33333333333,70566.66666666667,71166.66666666667,70233.33333333333,69900.0,70866.66666666667,70833.33333333333,71166.66666666667,71500.0,72966.66666666667,74666.66666666667,75133.33333333333,75833.33333333333,77700.0,78933.33333333333,79666.66666666667,80133.33333333333,81033.33333333333,82433.33333333333,83166.66666666667,85850.0,1.0575956706609972
Indiana,Terre Haute,63933.333333333336,65666.66666666667,67900.0,68800.0,70233.33333333333,70700.0,70333.33333333333,69433.33333333333,70133.33333333333,69566.66666666667,69333.33333333333,70700.0,71400.0,72533.33333333333,72166.66666666667,73466.66666666667,78366.66666666667,83933.33333333333,90366.66666666667,93700.0,93800.0,92300.0,92733.33333333333,91900.0,88033.33333333333,85300.0,84233.33333333333,82566.66666666667,79566.66666666667,78433.33333333333,78500.0,78233.33333333333,78766.66666666667,78433.33333333333,76533.33333333333,75766.66666666667,76033.33333333333,75333.33333333333,74933.33333333333,76033.33333333333,75300.0,76066.66666666667,74433.33333333333,72300.0,72366.66666666667,72533.33333333333,72700.0,73166.66666666667,74066.66666666667,74266.66666666667,73833.33333333333,73633.33333333333,73833.33333333333,72600.0,72200.0,71466.66666666667,71433.33333333333,72600.0,72966.66666666667,73133.33333333333,74333.33333333333,75200.0,76966.66666666667,78533.33333333333,76500.0,74833.33333333333,75400.0,1.0411504424778761
